I'm going to try to over pay but the amount won't be over 5%,OPLessThanFivePercent
I will try to make over payments but not over 5%,OPLessThanFivePercent
I might be able to make over payments but I don't need to pay as much as 5%,OPLessThanFivePercent
I will be making overpayments but not over 5% of my total mortgage,OPLessThanFivePercent
I will be making over payments but they won't be as large as 5% of my total mortgage,OPLessThanFivePercent
I might be able to over pay but the payments won't exceed 5% of the total mortgage,OPLessThanFivePercent
I do plan to over pay but I won't be able to afford to pay more than 5%,OPLessThanFivePercent
I will be making overpayments but they won't surpass 5% of the amount I want to borrow,OPLessThanFivePercent
I will try to make overpayments but not over 5% of the total mortgage,OPLessThanFivePercent
I only plan to make minimal over payments,OPLessThanFivePercent
If I do overpay it won't be more than 5% of the total mortgage,OPLessThanFivePercent
If I do over pay it won't be more than 5% of the total mortgage,OPLessThanFivePercent
I'll only ever make small over payments,OPLessThanFivePercent
If I overpay it'll only be a small amount,OPLessThanFivePercent
I do plan to overpay but I won't be able to afford to pay more than 5%,OPLessThanFivePercent
I will be making over payments but not over 5% of my total mortgage,OPLessThanFivePercent
I might be able to make over payments but I don't need to pay as much as 5% of the amount I'm borrowing,OPLessThanFivePercent
If I do make overpayments it will only be a small amount,OPLessThanFivePercent
I will be making over payments but they won't surpass 5% of the amount I want to borrow,OPLessThanFivePercent
I will try to make overpayments but not over 5%,OPLessThanFivePercent
I'm going to try to overpay but the amount won't be over 5%,OPLessThanFivePercent
If I do overpay it'll only be a small amount,OPLessThanFivePercent
I only plan to make low value over payments,OPLessThanFivePercent
I will be making overpayments but not over 5% of the amount I want to borrow,OPLessThanFivePercent
I will be making over payments but not over 5% of the amount I want to borrow,OPLessThanFivePercent
I'm going to try to overpay but the amount won't be over 5% of the amount I'm borrowing,OPLessThanFivePercent
I'm going to try to over pay but the amount won't be over 5% of the amount I'm borrowing,OPLessThanFivePercent
I won't be overpaying more than 5% per year,OPLessThanFivePercent
I might be able to make overpayments but I don't need to pay as much as 5% of the amount I'm borrowing,OPLessThanFivePercent
I will try to make over payments but not over 5% of the amount I'm borrowing,OPLessThanFivePercent
I might be able to overpay but the payments won't exceed 5% of the total mortgage,OPLessThanFivePercent
I do plan to overpay but the payments won't be substantial,OPLessThanFivePercent
"My overpayments wont be larger than 5% ",OPLessThanFivePercent
I will try to make overpayments but not over 5% of the amount I'm borrowing,OPLessThanFivePercent
If I over pay it'll only be a small amount,OPLessThanFivePercent
"I am planning to overpay but it won't exceed 5% of the amount I want to borrow ",OPLessThanFivePercent
I do plan to overpay but the payments will be small,OPLessThanFivePercent
I only plan to make small over payments,OPLessThanFivePercent
I might be able to make overpayments but I don't need to pay as much as 5% of the total mortgage,OPLessThanFivePercent
I might be able to make overpayments but I don't need to pay as much as 5%,OPLessThanFivePercent
If I do make overpayments they will be small,OPLessThanFivePercent
I do plan to over pay but I won't be able to afford to pay more than 5% of the total mortgage,OPLessThanFivePercent
I'm going to try to over pay but the amount won't be over 5% of the total mortgage,OPLessThanFivePercent
If I do make over payments it will only be a small amount,OPLessThanFivePercent
I do plan to overpay but I won't be able to afford to pay more than 5% of the total mortgage,OPLessThanFivePercent
I might be able to make over payments but I don't need to pay as much as 5% of the total mortgage,OPLessThanFivePercent
I'll only ever make small overpayments,OPLessThanFivePercent
I only plan to make small overpayments,OPLessThanFivePercent
If I do make over payments they will be small,OPLessThanFivePercent
If I do over pay it'll only be a small amount,OPLessThanFivePercent
I'm going to try to overpay but the amount won't be over 5% of the total mortgage,OPLessThanFivePercent
I will try to make over payments but not over 5% of the total mortgage,OPLessThanFivePercent
I will be making overpayments but they won't be as large as 5% of my total mortgage,OPLessThanFivePercent
I don't think I'll have enough spare cash to pay extra,NoBudgetForOP
I don't think I'll have spare money to make large over payments,NoBudgetForOP
I don't foresee having enough spare funds to make large overpayments,NoBudgetForOP
I don't think I'll have enough spare funds to make large overpayments,NoBudgetForOP
My budget won't accommodate overpayments,NoBudgetForOP
I can't afford overpayments,NoBudgetForOP
I don't think I'll have spare money to make large overpayments,NoBudgetForOP
My budget won't accommodate over payments,NoBudgetForOP
I don't think I'll have enough spare funds to make large over payments,NoBudgetForOP
I don't foresee having enough spare cash to make large overpayments,NoBudgetForOP
I don't predict having enough spare funds to make large over payments,NoBudgetForOP
I don't foresee having enough spare funds to make large over payments,NoBudgetForOP
I don't predict having enough spare money to make large over payments,NoBudgetForOP
I don't predict having enough spare cash to make large over payments,NoBudgetForOP
I don't think I'll have enough spare cash to make large over payments,NoBudgetForOP
" My income is predictable - I won't have spare funds to overpay",NoBudgetForOP
I don't predict having enough spare money to make large overpayments,NoBudgetForOP
I don't predict having enough spare funds to make large overpayments,NoBudgetForOP
My budget won't stretch beyond the normal payment amount,NoBudgetForOP
I don't foresee having enough spare money to make large over payments,NoBudgetForOP
I don't predict having enough spare cash to make large overpayments,NoBudgetForOP
I don't foresee having enough spare cash to make large over payments,NoBudgetForOP
I don't think I'll have enough spare cash to make large overpayments,NoBudgetForOP
I only plan to make minimal overpayments,OPLessThanFivePercent
I only plan to make low value overpayments,OPLessThanFivePercent
I won't be making large over payments,WillNotOP
won't make overpayments,WillNotOP
I only plan to make the normal monthly payment,WillNotOP
I don't plan to overpay often,WillNotOP
I only plan to make the regular monthly payment,WillNotOP
I only plan to make the usual monthly payment,WillNotOP
I'm not interested in making overpayments,WillNotOP
not gonna pay more,WillNotOP
gonna pay the fixed amount,WillNotOP
I don't plan to make overpayments,WillNotOP
I'll pay the same amount,WillNotOP
I don't need to make overpayments,WillNotOP
I'm not interested in making over payments,WillNotOP
"I'll be paying the regular monthly payment only ",WillNotOP
" I'm just planning to make the regular monthly payment",WillNotOP
I don't think I'll be making overpayments,WillNotOP
won't pay any more,WillNotOP
"I will be only paying the regular monthly payments ",WillNotOP
won't pay extra,WillNotOP
I don't plan to pay more than the monthly amount,WillNotOP
I won't be making overpayments,WillNotOP
only pay agreed amount,WillNotOP
I won't be making large overpayments,WillNotOP
I just want to pay the same amount throughout the mortgage,WillNotOP
I just want to pay the same amount each month,WillNotOP
"I have a permanent job ",StableIncome
My income is steady and won't decrease,StableIncome
I am financially stable,StableIncome
my employment status is going to stay the same,StableIncome
I have good job security,StableIncome
I don't expect my income to decrease,StableIncome
I don't expect any changes to my financial situation,StableIncome
my financial situation isn't going to change,StableIncome
My income is stable,StableIncome
secure job,StableIncome
my income isn't going to decrease,StableIncome
"Nothing I can forsee will change my Financial situation ",StableIncome
" I have a steady income",StableIncome
I have no plan to change jobs,StableIncome
I have a steady job,StableIncome
secure income,StableIncome
my income is not going to go down at all,StableIncome
my employment is stable,StableIncome
My Income won't decrease,StableIncome
my job is unlikely to change,StableIncome
I don't expect my finances to go down,StableIncome
I don't expect my financial situation to change anytime soon,StableIncome
I have a stable job,StableIncome
